geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,"proxy factor corr, core 13",21,all,23646,591166,0.983271,0.972191,0.993283,0.692126
neutral,correlation,"proxy factor corr, extended 22",21,all,23471,581250,0.983783,0.973457,0.992990,0.726343
neutral,covariance,holdings cov,63,all,23840,596541,1.005372,0.990796,1.015200,0.273154
neutral,covariance,"holdings corr, stream vol",63,all,23840,596541,0.996235,0.985110,1.002927,0.474832
neutral,covariance,"blend, pair weight",63,all,23840,596541,0.995935,0.984937,1.002430,0.481837
neutral,correlation,holdings corr,63,all,23840,596541,1.015309,1.002075,1.029515,0.430159
neutral,correlation,blend corr,63,all,23840,596541,1.005194,0.993486,1.016703,0.442743
neutral,correlation,factor corr K5,63,all,23805,595019,1.038534,1.019419,1.060769,0.510061
neutral,correlation,factor corr K10,63,all,23792,594357,1.003378,0.989295,1.019053,0.574101
neutral,correlation,"proxy factor corr, core 13",63,all,23704,591782,0.983629,0.972719,0.993984,0.690685
neutral,correlation,"proxy factor corr, extended 22",63,all,23476,581698,0.984028,0.974203,0.993591,0.725677
neutral,covariance,holdings cov,108,all,23727,593841,1.014176,0.998932,1.024000,0.181734
neutral,covariance,"holdings corr, stream vol",108,all,23727,593841,0.998422,0.987473,1.004430,0.373836
neutral,covariance,"blend, pair weight",108,all,23727,593841,0.997723,0.986850,1.003477,0.383782
neutral,correlation,holdings corr,108,all,23727,593841,1.035128,1.020414,1.050010,0.324398
neutral,correlation,blend corr,108,all,23727,593841,1.020068,1.007810,1.031008,0.343491
neutral,correlation,factor corr K5,108,all,23696,592371,1.040639,1.020914,1.061793,0.506583
neutral,correlation,factor corr K10,108,all,23683,591798,1.004940,0.990614,1.018851,0.569691
neutral,correlation,"proxy factor corr, core 13",108,all,23595,589445,0.984633,0.974865,0.994538,0.687815
neutral,correlation,"proxy factor corr, extended 22",108,all,23383,580047,0.984846,0.976593,0.993595,0.724543
